SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#
MLS Listing,,Multi-Family (2-4 Unit),8676 State St,South Gate,CA,90280,799000,12,16,"T2 - Cudahy, SouthGate W of 710, HuntPk S of Flore",2013,5596,1942,26,397,,Active,,,http://www.redfin.com/CA/South-Gate/8676-State-St-90280/home/39987260,CRMLS,DW17138727
MLS Listing,,Multi-Family (2-4 Unit),715 West 47th St,Los Angeles (City),CA,90037,559900,4,3,Downtown Los Angeles,474,8423,1922,26,1181,,Active,,,http://www.redfin.com/CA/Los-Angeles/715-W-47th-St-90037/home/6872831,TheMLS,17-239446
MLS Listing,,Multi-Family (2-4 Unit),11107 Laurel Ave,Whittier,CA,90605,630000,4,3,699 - Not Defined,1692,10416,1930,27,372,,Active,,,http://www.redfin.com/CA/Whittier/11107-Laurel-Ave-90605/home/7760121,CRMLS,PW17137890
MLS Listing,,Multi-Family (2-4 Unit),1404-1406 South Kenmore Ave,Los Angeles (City),CA,90006,825000,5,5,Mid Los Angeles,2067,6802,1907,27,399,,Active,,,http://www.redfin.com/CA/Los-Angeles/1406-S-Kenmore-Ave-90006/home/129157044,TheMLS,17-242440
MLS Listing,,Multi-Family (2-4 Unit),2541 Boulder St,Los Angeles,CA,90033,719000,6,4,BOYH - Boyle Heights,3704,6858,1925,28,194,,Active,,,http://www.redfin.com/CA/Los-Angeles/2541-Boulder-St-90033/home/6939041,CRMLS,DW17137724
MLS Listing,,Multi-Family (2-4 Unit),1411 E 23rd St,Los Angeles,CA,90011,649888,8,4,C42 - Downtown L.A.,3300,5861,1926,28,197,,Active,,,http://www.redfin.com/CA/Los-Angeles/1411-E-23rd-St-90011/home/6928404,CRMLS,OC17137676
MLS Listing,,Multi-Family (2-4 Unit),21617 Figueroa St,Carson,CA,90745,750000,3,1,699 - Not Defined,1813,4628,1954,28,414,,Active,,,http://www.redfin.com/CA/Carson/21617-S-Figueroa-St-90745/home/125421158,CRMLS,DW17137592
MLS Listing,,Multi-Family (2-4 Unit),1327 West 17th St,Los Angeles (City),CA,90006,529785,4,3,Downtown Los Angeles,1820,4858,1910,28,291,,Active,,,http://www.redfin.com/CA/Los-Angeles/1327-W-17th-St-90006/home/6931447,TheMLS,17-242350
MLS Listing,,Multi-Family (2-4 Unit),634 West 55th St,Los Angeles (City),CA,90037,655000,5,4,Downtown Los Angeles,2184,6750,1909,29,300,,Active,,,http://www.redfin.com/CA/Los-Angeles/634-W-55th-St-90037/home/6861726,TheMLS,17-242578
MLS Listing,,Multi-Family (2-4 Unit),648 Amador St,Los Angeles,CA,90012,710000,,,671 - Silver Lake,,3176,1914,29,,,Active,,,http://www.redfin.com/CA/Los-Angeles/648-Amador-St-90012/home/7055396,i-Tech MLS,817000272
MLS Listing,,Multi-Family (2-4 Unit),432 E 93rd St,Los Angeles,CA,90003,430000,3,2,699 - Not Defined,1208,5325,1947,29,356,,Active,,,http://www.redfin.com/CA/Los-Angeles/432-E-93rd-St-90003/home/7304799,CRMLS,DW17137011
MLS Listing,,Multi-Family (2-4 Unit),1655 South Highland Ave,Los Angeles (City),CA,90019,699900,4,2,Mid Los Angeles,1469,5000,1927,29,476,,Active,,,http://www.redfin.com/CA/Los-Angeles/1655-S-Highland-Ave-90019/home/6902708,TheMLS,17-241358
MLS Listing,,Multi-Family (2-4 Unit),423 E 127th St,Los Angeles,CA,90061,550000,5,3,C36 - Metropolitan Southwest,2357,10002,1948,30,233,,Active,,,http://www.redfin.com/CA/Los-Angeles/423-E-127th-St-90061/home/7322068,CRMLS,PW17134854
MLS Listing,,Multi-Family (2-4 Unit),4007 E 6th St,Los Angeles,CA,90023,517200,4,2,BOYH - Boyle Heights,1138,7538,1923,30,454,,Active,,,http://www.redfin.com/CA/Los-Angeles/4007-E-6th-St-90023/home/6961637,CRMLS,WS17136100
MLS Listing,,Multi-Family (2-4 Unit),1438 Roland Curtis Pl,Los Angeles,CA,90062,700000,7,4,C34 - Los Angeles Southwest,3024,3536,1912,30,231,,Active,,,http://www.redfin.com/CA/Los-Angeles/1438-Rolland-Curtis-Pl-90062/home/6883478,CRMLS,CV17135955
MLS Listing,,Multi-Family (2-4 Unit),4051 Franklin Ave,Fullerton,CA,92833,819000,5,3,83 - Fullerton,2043,9583,1962,30,401,,Active,,,http://www.redfin.com/CA/Fullerton/4051-Franklin-Ave-92833/home/3301000,CRMLS,PW17134300
MLS Listing,,Multi-Family (2-4 Unit),1319 North Broadway,Los Angeles (City),CA,90012,675000,0,,Silver Lake/Echo Park,2824,6262,1920,30,239,,Active,,,http://www.redfin.com/CA/Los-Angeles/1319-N-Broadway-90012/home/7054997,TheMLS,17-241848
MLS Listing,,Multi-Family (2-4 Unit),1618 West 46th St,Los Angeles (City),CA,90062,698000,5,3,Los Angeles Southwest,3346,5613,1922,30,209,,Active,,,http://www.redfin.com/CA/Los-Angeles/1618-W-46th-St-90062/home/6871084,TheMLS,17-241394
MLS Listing,,Multi-Family (2-4 Unit),6207 Home Ave,Bell,CA,90201,625000,4,3,"T3 - Bell Gardens, Bell E of 710, Commerce S of 26",1908,8792,1939,31,328,,Active,,,http://www.redfin.com/CA/Bell/6207-Home-Ave-90201/unit-C/home/7421001,CRMLS,DW17135156
MLS Listing,,Multi-Family (2-4 Unit),1124 Clela Ave,Los Angeles,CA,90022,429000,5,2,699 - Not Defined,907,4179,1940,31,473,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/1124-Clela-Ave-90022/home/6964894,CRMLS,DW17134976
MLS Listing,,Multi-Family (2-4 Unit),9706 Beach St,Los Angeles,CA,90002,575000,5,4,WATT - Watts,2360,6654,1930,31,244,,Active,,,http://www.redfin.com/CA/Los-Angeles/9706-Beach-St-90002/home/7301549,CRMLS,RS17130811
MLS Listing,,Multi-Family (2-4 Unit),4250 E San Luis St,Commerce,CA,90221,299000,2,1,"T3 - Bell Gardens, Bell E of 710, Commerce S of 26",1429,5239,1947,31,209,,Active,,,http://www.redfin.com/CA/Compton/4250-E-San-Luis-St-90221/home/7361864,CRMLS,DW17134679
MLS Listing,,Multi-Family (2-4 Unit),14613 14615 Pacific Ave,Baldwin Park,CA,91706,698000,3,4,608 - Baldwin Pk/Irwindale,2580,6223,1947,31,271,,Active,,,http://www.redfin.com/CA/Baldwin-Park/14615-Pacific-Ave-91706/home/122651535,CRMLS,WS17134388
MLS Listing,,Multi-Family (2-4 Unit),4526 W 167th St,Lawndale,CA,90260,545000,3,2,113 - South Lawndale,1262,5800,1939,31,432,,Active,,,http://www.redfin.com/CA/Lawndale/4526-167th-St-90260/home/6571221,CRMLS,SB17134196
MLS Listing,,Multi-Family (2-4 Unit),1233 W 60th Pl,Los Angeles,CA,90044,599000,5,3,C34 - Los Angeles Southwest,2127,6256,1941,32,282,,Active,,,http://www.redfin.com/CA/Los-Angeles/1233-W-60th-Pl-90044/home/7271509,CRMLS,SB17081677
MLS Listing,,Multi-Family (2-4 Unit),6235 BISSEL,Huntington Park,CA,90255,680000,12,9,"T5 - WalnutPk, HuntPk, Bell N of Florence, and Cud",1955,2827,1951,32,348,,Active,,,http://www.redfin.com/CA/Huntington-Park/6235-Bissell-St-90255/home/7423445,CRMLS,DW17122321
MLS Listing,,Multi-Family (2-4 Unit),742 E 79th St,Los Angeles,CA,90001,500000,5,4,699 - Not Defined,2568,5201,1959,32,195,,Active,,,http://www.redfin.com/CA/Los-Angeles/742-E-79th-St-90001/unit-AD/home/7288361,CRMLS,DW17118052
MLS Listing,,Multi-Family (2-4 Unit),1142 Lagoon Ave,Wilmington,CA,90744,505000,,,195 - West Wilmington,3162,7106,1923,33,160,,Active,,,http://www.redfin.com/CA/Los-Angeles/1142-N-Lagoon-Ave-90744/unit-A/home/7677724,CRISNet,SR17132876
MLS Listing,,Multi-Family (2-4 Unit),855 W 43rd Pl,Los Angeles,CA,90037,699999,6,4,C42 - Downtown L.A.,4232,6667,1923,33,165,,Active,,,http://www.redfin.com/CA/Los-Angeles/855-W-43rd-Pl-90037/home/6873209,CRMLS,DW17132699
MLS Listing,,Multi-Family (2-4 Unit),924 W 54th St,Los Angeles,CA,90037,560000,5,4,C36 - Metropolitan Southwest,1594,5120,1909,33,351,,Active,,,http://www.redfin.com/CA/Los-Angeles/924-W-54th-St-90037/home/6861406,CRMLS,DW17130808
MLS Listing,,Multi-Family (2-4 Unit),721 Pioneer Ave,Wilmington,CA,90744,499000,6,4,699 - Not Defined,1500,6402,1950,33,333,,Active,,,http://www.redfin.com/CA/Los-Angeles/721-N-Pioneer-Ave-90744/unit-A/home/7679664,CRMLS,DW17132230
MLS Listing,,Multi-Family (2-4 Unit),10004 Anzac Ave,Los Angeles,CA,90002,560000,5,4,699 - Not Defined,2681,8383,1924,33,209,,Active,,,http://www.redfin.com/CA/Los-Angeles/10004-Anzac-Ave-90002/home/7300300,CRMLS,RS17132078
MLS Listing,,Multi-Family (2-4 Unit),831 E 78th St,Los Angeles,CA,90001,499900,7,4,C37 - Metropolitan South,2044,5100,1925,33,245,,Active,,,http://www.redfin.com/CA/Los-Angeles/831-E-78th-St-90001/home/7285348,i-Tech MLS,317005147
MLS Listing,,Multi-Family (2-4 Unit),1409 W Olympic Blvd,Montebello,CA,90640,725000,6,3,674 - Montebello,3197,5290,1947,33,227,,Active,,,http://www.redfin.com/CA/Montebello/1409-W-Olympic-Blvd-90640/home/120531355,CRMLS,MB17131996
MLS Listing,,Multi-Family (2-4 Unit),330 W Artesia St,Pomona,CA,91768,529900,4,2,687 - Pomona,1876,10494,1950,33,282,,Active,,,http://www.redfin.com/CA/Pomona/330-W-Artesia-St-91768/home/7907112,CRMLS,CV17131881
MLS Listing,,Multi-Family (2-4 Unit),6942 Dresden Cir,Huntington Beach,CA,92647,757479,6,3,17 - Northwest Huntington Beach,2549,6480,1961,33,297,,Active,,,http://www.redfin.com/CA/Huntington-Beach/6942-Dresden-Cir-92647/home/3747678,CRMLS,OC17131875
MLS Listing,,Multi-Family (2-4 Unit),121 W 73rd St,Los Angeles,CA,90003,459500,5,4,C37 - Metropolitan South,2130,6220,1913,33,216,,Active,,,http://www.redfin.com/CA/Los-Angeles/121-W-73rd-St-90003/home/7289996,CRMLS,RS17131165
MLS Listing,,Multi-Family (2-4 Unit),314 W 66th St,Los Angeles,CA,90003,490000,4,2,699 - Not Defined,1632,5130,1923,34,300,,Active,,,http://www.redfin.com/CA/Los-Angeles/314-W-66th-St-90003/home/7277246,CRMLS,RS17131135
MLS Listing,,Multi-Family (2-4 Unit),617 W 55th St,Los Angeles,CA,90037,609900,5,4,C34 - Los Angeles Southwest,2074,4049,2016,35,294,,Active,,,http://www.redfin.com/CA/Los-Angeles/617-W-55th-St-90037/home/6861786,CRMLS,MB17131337
MLS Listing,,Multi-Family (2-4 Unit),638 S Grande Vista Ave,Los Angeles,CA,90023,445000,3,2,BOYH - Boyle Heights,1600,7501,1921,35,278,,Active,,,http://www.redfin.com/CA/Los-Angeles/638-S-Grande-Vista-Ave-90023/home/6942950,CRMLS,DW17131123
MLS Listing,,Multi-Family (2-4 Unit),6512 Fullerton Ave,Buena Park,CA,90621,849000,6,6,82 - Buena Park,2502,5985,1978,36,339,,Active,,,http://www.redfin.com/CA/Buena-Park/6512-Fullerton-Ave-90621/unit-B/home/4058107,CRMLS,PW17130785
MLS Listing,,Multi-Family (2-4 Unit),12210 Carmenita Rd,Whittier,CA,90605,589000,7,3,670 - Whittier,2646,23250,1932,36,223,,Active,,,http://www.redfin.com/CA/Whittier/12210-Carmenita-Rd-90605/home/7761237,CRMLS,PW17130403
MLS Listing,,Multi-Family (2-4 Unit),848 E 27th St,Los Angeles,CA,90011,575000,12,9,C23 - Metropolitan,2862,6471,1902,36,201,,Active,,,http://www.redfin.com/CA/Los-Angeles/848-E-27th-St-90011/home/6930702,CRMLS,DW17130713
MLS Listing,,Multi-Family (2-4 Unit),2211 Mortimer St,Huntington Park,CA,90255,515000,4,2,"T1 - Vernon, Maywood, Hunt Pk & Bell, N of Florenc",1664,4571,1927,36,309,,Active,,,http://www.redfin.com/CA/Huntington-Park/2211-Mortimer-Ave-90255/home/7424654,CRMLS,DW17130628
MLS Listing,,Multi-Family (2-4 Unit),1818 West 49th St,Los Angeles (City),CA,90062,697750,5,4,Park Hills Heights,1728,7510,2008,36,404,,Active,,,http://www.redfin.com/CA/Los-Angeles/1818-W-49th-St-90062/home/6869898,TheMLS,17-237586
MLS Listing,,Multi-Family (2-4 Unit),741 747 San Francisco Ave,Pomona,CA,91767,699900,7,4,687 - Pomona,3662,11755,1925,36,191,,Active,,,http://www.redfin.com/CA/Pomona/747-San-Francisco-Ave-91767/home/108992083,CRMLS,CV17130546
MLS Listing,,Multi-Family (2-4 Unit),246 East 87th Pl,Los Angeles (City),CA,90003,318000,4,2,Metropolitan South,980,5201,1955,36,324,,Active,,,http://www.redfin.com/CA/Los-Angeles/246-E-87th-Pl-90003/home/7297195,TheMLS,17-239988
MLS Listing,,Multi-Family (2-4 Unit),6310 PASSAIC St,Huntington Park,CA,90252,749900,6,3,699 - Not Defined,2132,7658,1922,36,352,,Active,,,http://www.redfin.com/CA/Huntington-Park/6310-Passaic-St-90255/home/7423052,CRMLS,DW17130290
MLS Listing,,Multi-Family (2-4 Unit),9305 Maie Ave,Los Angeles,CA,90002,500000,,,699 - Not Defined,9040,9040,1925,36,55,,Active,,,http://www.redfin.com/CA/Los-Angeles/9305-Maie-Ave-90002/home/7301388,CRMLS,DW17130267
MLS Listing,,Multi-Family (2-4 Unit),817 West 97th St,Los Angeles (City),CA,90044,267500,2,2,Metropolitan Southwest,2192,10001,1927,36,122,,Active,,,http://www.redfin.com/CA/Los-Angeles/817-W-97th-St-90044/home/117135469,TheMLS,17-239744
MLS Listing,,Multi-Family (2-4 Unit),815 West 97th St,Los Angeles (City),CA,90044,267500,0,,Metropolitan Southwest,2192,10001,1927,37,122,,Active,,,http://www.redfin.com/CA/Los-Angeles/815-W-97th-St-90044/home/7305459,TheMLS,17-239704
MLS Listing,,Multi-Family (2-4 Unit),914 916 E Imperial,Los Angeles,CA,90059,425000,4,2,699 - Not Defined,1806,5988,1945,37,235,,Active,,,http://www.redfin.com/CA/Los-Angeles/916-E-Imperial-Hwy-90059/home/116902087,CRMLS,DW17122895
MLS Listing,,Multi-Family (2-4 Unit),3531 Slauson Ave,Maywood,CA,90270,579999,,,"T6 - Maywood, Bell",3000,6334,1924,37,193,,Active,,,http://www.redfin.com/CA/Maywood/3531-Slauson-Ave-90270/home/40525447,CRMLS,TR17129526
MLS Listing,,Multi-Family (2-4 Unit),4742 W 162nd St,Lawndale,CA,90260,825000,6,3,113 - South Lawndale,2454,5206,1964,37,336,,Active,,,http://www.redfin.com/CA/Lawndale/4742-W-162nd-St-90260/home/6568085,CRMLS,SB17129287
MLS Listing,,Multi-Family (5+ Unit),627 Brittania St,Los Angeles,CA,90033,799000,10,5,BOYH - Boyle Heights,4975,6480,1938,37,161,,Active,,,http://www.redfin.com/CA/Los-Angeles/627-Brittania-St-90033/home/6938471,CRMLS,DW17129178
MLS Listing,,Multi-Family (2-4 Unit),4127 Hooper Ave,Los Angeles,CA,90011,380000,4,3,C34 - Los Angeles Southwest,1541,4852,1920,37,247,,Active,,,http://www.redfin.com/CA/Los-Angeles/4127-S-Hooper-Ave-90011/home/6926796,CRMLS,DW17128925
MLS Listing,,Multi-Family (2-4 Unit),10616 S Central Ave,Los Angeles,CA,90002,599999,8,4,C37 - Metropolitan South,3320,5612,1945,37,181,,Active,,,http://www.redfin.com/CA/Los-Angeles/10616-S-Central-Ave-90002/unit-A/home/7312021,CRMLS,DW17128716
MLS Listing,,Multi-Family (2-4 Unit),1432 W 80th St,Los Angeles,CA,90047,500000,8,6,C34 - Los Angeles Southwest,1756,6676,1954,37,285,,Active,,,http://www.redfin.com/CA/Los-Angeles/1432-W-80th-St-90047/home/7292294,CRMLS,RS17128677
MLS Listing,,Multi-Family (2-4 Unit),1175 E 59th Pl,Los Angeles,CA,90001,635000,7,5,C36 - Metropolitan Southwest,2850,5598,1923,38,223,,Active,,,http://www.redfin.com/CA/Los-Angeles/1175-E-59th-Pl-90001/home/7274320,CRMLS,DW17128639
MLS Listing,,Multi-Family (2-4 Unit),515 N Soto St,Los Angeles,CA,90033,780000,6,4,BOYH - Boyle Heights,2592,7006,1908,38,301,,Active,,,http://www.redfin.com/CA/Los-Angeles/515-N-Soto-St-90033/home/6938084,CRISNet,SR17125196
MLS Listing,,Multi-Family (5+ Unit),9325 Maie Ave,Los Angeles,CA,90002,789000,10,5,699 - Not Defined,4668,9040,1962,38,169,,Active,,,http://www.redfin.com/CA/Los-Angeles/9325-Maie-Ave-90002/unit-2/home/7301392,CRMLS,AR17128545
MLS Listing,,Multi-Family (2-4 Unit),201 West 45th St,Los Angeles (City),CA,90037,450000,3,2,Downtown Los Angeles,1826,6685,1924,38,246,,Active,,,http://www.redfin.com/CA/Los-Angeles/201-W-45th-St-90037/home/6923771,TheMLS,17-239040
MLS Listing,,Multi-Family (2-4 Unit),17902 Renault St,La Puente,CA,91744,768000,,,633 - Industry/La Puente/Valinda,,8186,1957,38,,,Active,,,http://www.redfin.com/CA/La-Puente/17902-Renault-St-91744/home/8073601,i-Tech MLS,817000076
MLS Listing,,Multi-Family (2-4 Unit),10923 Burin Ave,Inglewood,CA,90304,849000,6,4,105 - Lennox,2748,5847,1999,38,309,,Active,,,http://www.redfin.com/CA/Inglewood/10923-S-Burin-Ave-90304/home/6485563,CRMLS,CV17127076
MLS Listing,,Multi-Family (2-4 Unit),1017 East 42nd St,Los Angeles (City),CA,90011,489000,5,3,Downtown Los Angeles,2368,5004,1915,38,207,,Active,,,http://www.redfin.com/CA/Los-Angeles/1017-E-42nd-St-90011/home/6926599,TheMLS,17-238904
MLS Listing,,Multi-Family (2-4 Unit),225 W 86th Pl,Los Angeles,CA,90003,425000,7,2,C37 - Metropolitan South,2647,4319,1926,38,161,,Active,,,http://www.redfin.com/CA/Los-Angeles/225-W-86th-Pl-90003/home/7296315,CRMLS,IN17127565
MLS Listing,,Multi-Family (5+ Unit),1820 W 11th St,Los Angeles,CA,90006,889000,6,5,C42 - Downtown L.A.,3626,6148,1906,38,245,,Active,,,http://www.redfin.com/CA/Los-Angeles/1820-W-11th-St-90006/home/115227274,CRMLS,DW17126610
MLS Listing,,Multi-Family (2-4 Unit),231 E 111th St,Los Angeles,CA,90061,390000,2,4,C37 - Metropolitan South,1301,5323,1937,39,300,,Active,,,http://www.redfin.com/CA/Los-Angeles/231-E-111th-St-90061/home/7316369,CRMLS,AR17127175
MLS Listing,,Multi-Family (2-4 Unit),3548 W 168th St,Torrance,CA,90504,895000,,,132 - N Torrance - West,1993,6246,1954,39,449,,Active,,,http://www.redfin.com/CA/Torrance/3548-168th-St-90504/home/6586781,CRMLS,SB17126650
MLS Listing,,Multi-Family (2-4 Unit),3604 10th Ave,Los Angeles,CA,90018,590000,2,2,C34 - Los Angeles Southwest,1491,5800,1928,39,396,,Active,,,http://www.redfin.com/CA/Los-Angeles/3604-10th-Ave-90018/home/6887997,CRMLS,SB17126478
MLS Listing,,Multi-Family (2-4 Unit),139 W 48th St,Los Angeles,CA,90037,485000,3,4,C42 - Downtown L.A.,1976,4744,1912,39,245,,Active,,,http://www.redfin.com/CA/Los-Angeles/139-W-48th-St-90037/home/6924021,CRMLS,DW17123814
MLS Listing,,Multi-Family (2-4 Unit),2024 6th Ave,Los Angeles (City),CA,90018,799000,2,2,Mid Los Angeles,1834,7500,1918,40,436,,Active,,,http://www.redfin.com/CA/Los-Angeles/2024-6th-Ave-90018/home/6898880,TheMLS,17-238204
MLS Listing,,Multi-Family (2-4 Unit),1219 South Catalina St #4,Los Angeles (City),CA,90006,875000,8,4,Mid-Wilshire,4992,5912,1910,40,175,,Active,,,http://www.redfin.com/CA/Los-Angeles/1219-S-Catalina-St-90006/unit-4/home/104242149,TheMLS,17-237700
MLS Listing,,Multi-Family (2-4 Unit),835 S Claudina St,Anaheim,CA,92805,799000,6,3,78 - Anaheim East of Harbor,1968,6970,1924,40,406,,Active,,,http://www.redfin.com/CA/Anaheim/835-S-Claudina-St-92805/home/3215330,CRMLS,PW17125355
MLS Listing,,Multi-Family (2-4 Unit),2310 Thurman Ave,Los Angeles (City),CA,90016,799000,3,2,Mid Los Angeles,744,6628,1940,40,1074,,Active,,,http://www.redfin.com/CA/Los-Angeles/2310-Thurman-Ave-90016/home/6901546,TheMLS,17-237866
MLS Listing,,Multi-Family (2-4 Unit),9257 Harvard St,Bellflower,CA,90706,549000,2,2,"RG - Bellflower North of 91 Frwy, S of Alondra",1320,6116,1923,42,416,,Active,,,http://www.redfin.com/CA/Bellflower/9257-Harvard-St-90706/home/7503707,CRMLS,PV17124432
MLS Listing,,Multi-Family (2-4 Unit),2511 Folsom St,Los Angeles,CA,90033,719000,8,4,699 - Not Defined,2339,7000,1905,42,307,,Active,,,http://www.redfin.com/CA/Los-Angeles/2511-Folsom-St-90033/home/6939131,CRMLS,DW17108231
MLS Listing,,Multi-Family (2-4 Unit),1266 S Indiana St,East Los Angeles,CA,90023,699999,8,4,ELA - East Los Angeles,2307,5192,1922,43,303,,Active,,,http://www.redfin.com/CA/Los-Angeles/1266-S-Indiana-St-90023/home/6963730,CRMLS,DW17124257
MLS Listing,,Multi-Family (2-4 Unit),724 South Soto St,Los Angeles (City),CA,90023,450000,3,3,Boyle Heights,1920,4726,1925,43,234,,Active,,,http://www.redfin.com/CA/Los-Angeles/724-S-Soto-St-90023/home/6942218,TheMLS,17-237584
MLS Listing,,Multi-Family (2-4 Unit),515 Short St,Inglewood,CA,90302,795000,3,3,101 - North Inglewood,2375,6130,1954,43,335,,Active,,,http://www.redfin.com/CA/Inglewood/515-Short-St-90302/home/6438291,CRISNet,SR17120217
MLS Listing,,Multi-Family (2-4 Unit),1041 W 104th St,Los Angeles,CA,90044,729900,8,6,C34 - Los Angeles Southwest,3516,8961,1924,43,208,,Active,,,http://www.redfin.com/CA/Los-Angeles/1041-W-104th-St-90044/home/7310044,CRMLS,DW17123990
MLS Listing,,Multi-Family (2-4 Unit),10510 South Broadway,Los Angeles (City),CA,90003,795000,8,5,Metropolitan South,2230,6300,1923,43,357,,Active,,,http://www.redfin.com/CA/Los-Angeles/10510-S-Broadway-90003/home/7316798,TheMLS,17-237386
MLS Listing,,Multi-Family (2-4 Unit),113 S 18th St,Montebello,CA,90640,610000,4,2,674 - Montebello,1820,6807,1947,43,335,,Active,,,http://www.redfin.com/CA/Montebello/113-S-18th-St-90640/home/7431094,CRMLS,MB17123567
MLS Listing,,Multi-Family (2-4 Unit),135 W 94th St,Los Angeles,CA,90003,375000,6,3,C36 - Metropolitan Southwest,1848,5441,1962,43,203,,Active,,,http://www.redfin.com/CA/Los-Angeles/135-W-94th-St-90003/home/7304971,CRMLS,OC17123429
MLS Listing,,Multi-Family (2-4 Unit),13406 Lemoli Ave,Hawthorne,CA,90250,619000,2,3,110 - East Hawthorne,1588,5551,1941,43,390,,Active,,,http://www.redfin.com/CA/Hawthorne/13406-Lemoli-Ave-90250/home/17500195,CRMLS,IN17111170
MLS Listing,,Multi-Family (2-4 Unit),5970 Topeka Dr,Tarzana,CA,91356,835000,4,3,TAR - Tarzana,1953,9000,1947,43,428,,Active,July-15-2017 11:00 AM,July-15-2017 3:00 PM,http://www.redfin.com/CA/Los-Angeles/5970-Topeka-Dr-91356/home/4048667,CRMLS,IN17122840
MLS Listing,,Multi-Family (2-4 Unit),1306 Randy St,Upland,CA,91786,850000,8,4,690 - Upland,4028,10000,1964,43,211,,Active,,,http://www.redfin.com/CA/Upland/1306-Randy-St-91786/home/3891759,CRMLS,AR17116048
MLS Listing,,Multi-Family (2-4 Unit),1201 S Atlantic Dr,Compton,CA,90221,475000,4,3,"RO - Compton S of Rosecrans, E of Alameda",,6259,1954,44,,,Active,,,http://www.redfin.com/CA/Compton/1201-S-Atlantic-Dr-90221/home/7621817,CRMLS,DW17122798
MLS Listing,,Multi-Family (2-4 Unit),4199 3rd Ave,Los Angeles (City),CA,90008,549500,4,2,Park Hills Heights,728,6489,1927,44,755,,Active,,,http://www.redfin.com/CA/Los-Angeles/4199-3rd-Ave-90008/home/6876570,TheMLS,17-236494
MLS Listing,,Multi-Family (2-4 Unit),1626 West 106th St,Los Angeles (City),CA,90047,550000,5,3,Metropolitan Southwest,1345,5675,1938,44,409,,Active,,,http://www.redfin.com/CA/Los-Angeles/1626-W-106th-St-90047/home/7309285,TheMLS,17-237092
MLS Listing,,Multi-Family (2-4 Unit),1733 W 85th St,Los Angeles,CA,90047,455000,4,2,C36 - Metropolitan Southwest,1696,6790,1928,44,268,,Active,,,http://www.redfin.com/CA/Los-Angeles/1733-W-85th-St-90047/home/7292785,CRMLS,MB17122543
MLS Listing,,Multi-Family (2-4 Unit),1746 W 37th Pl,Los Angeles,CA,90018,719707,4,2,699 - Not Defined,1156,3960,1922,44,623,,Active,,,http://www.redfin.com/CA/Los-Angeles/1746-W-37th-Pl-90018/home/6886162,CRMLS,DW17120895
MLS Listing,,Multi-Family (2-4 Unit),1206 W Florence Ave,Los Angeles,CA,90044,875000,7,5,C36 - Metropolitan Southwest,2457,4796,1930,44,356,,Active,,,http://www.redfin.com/CA/Los-Angeles/1206-W-Florence-Ave-90044/home/113196824,CRMLS,SB17121818
MLS Listing,,Multi-Family (5+ Unit),2369 Pacific Ave,Long Beach,CA,90806,899000,3,3,5 - Wrigley Area,2951,7261,1931,45,305,,Active,,,http://www.redfin.com/CA/Long-Beach/2369-Pacific-Ave-90806/home/17241206,CRMLS,OC17121764
MLS Listing,,Multi-Family (2-4 Unit),4311 Exposition #1,Los Angeles (City),CA,90016,799000,0,,Park Hills Heights,3524,5391,1953,45,227,,Active,,,http://www.redfin.com/CA/Los-Angeles/4311-W-Exposition-Blvd-90016/unit-1/home/6889099,TheMLS,17-236430
MLS Listing,,Multi-Family (5+ Unit),641 West Century,Los Angeles (City),CA,90044,750000,7,5,Metropolitan Southwest,3126,5981,1956,45,240,,Active,,,http://www.redfin.com/CA/Los-Angeles/641-W-Century-Blvd-90044/home/7305994,TheMLS,17-236350
MLS Listing,,Multi-Family (2-4 Unit),20512 S Western Ave,Torrance,CA,90501,765000,7,3,122 - Harbor Gateway,2396,5055,1962,45,319,,Active,,,http://www.redfin.com/CA/Torrance/20512-S-Western-Ave-90501/home/7649524,CRMLS,SB17119882
MLS Listing,,Multi-Family (2-4 Unit),410 N Euclid St,Fullerton,CA,92832,648800,3,1,83 - Fullerton,1010,6534,1948,46,642,,Active,,,http://www.redfin.com/CA/Fullerton/410-N-Euclid-St-92832/home/17359601,CRMLS,PW17120510
MLS Listing,,Multi-Family (2-4 Unit),2621 Hillcrest Dr,Los Angeles,CA,90016,750000,2,2,C16 - Mid Los Angeles,1728,6500,1925,46,434,,Active,,,http://www.redfin.com/CA/Los-Angeles/2621-Hillcrest-Dr-90016/home/6897157,CRISNet,SR17120393
MLS Listing,,Multi-Family (2-4 Unit),664 W Riggin St,Monterey Park,CA,91754,899000,5,3,641 - Monterey Park,2442,6964,1948,46,368,,Active,,,http://www.redfin.com/CA/Monterey-Park/664-W-Riggin-St-91754/home/6979747,CRMLS,MB17120308
MLS Listing,,Multi-Family (2-4 Unit),1238 S Ditman Ave,Los Angeles,CA,90023,649000,6,3,699 - Not Defined,2164,4984,1962,46,300,,Active,,,http://www.redfin.com/CA/Los-Angeles/1238-S-Ditman-Ave-90023/home/6963816,CRMLS,MB17120260
